offset,vram,.text
0,808042D0,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
3860,80807B30,src/overlays/gamestates/ovl_file_choose/z_file_nameset_JPN
8DB0,8080D080,src/overlays/gamestates/ovl_file_choose/z_file_choose_JPN

offset,vram,.data
F620,808138F0,src/overlays/gamestates/ovl_file_choose/z_file_nameset_data
FB00,80813DD0,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
FB40,80813E10,src/overlays/gamestates/ovl_file_choose/z_file_nameset_JPN
FC90,80813F60,src/overlays/gamestates/ovl_file_choose/z_file_choose_JPN

offset,vram,.rodata
FEF0,808141C0,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
FFF0,808142C0,src/overlays/gamestates/ovl_file_choose/z_file_nameset_JPN
100D0,808143A0,src/overlays/gamestates/ovl_file_choose/z_file_choose_JPN

offset,vram,.ovl
101B0,80814480,src/overlays/gamestates/ovl_file_choose/ovl_file_choose_reloc

offset,vram,.bss
10900,80814BD0,src/overlays/gamestates/ovl_file_choose/z_file_copy_erase
10910,80814BE0,src/overlays/gamestates/ovl_file_choose/z_file_nameset_JPN
10920,80814BF0,.end
