0,makerom
1,boot
2,dmadata
3,Audiobank
4,Audioseq
5,Audiotable
6,kanji
7,link_animetion
8,icon_item_static_syms
9,icon_item_24_static_syms
10,icon_item_field_static
11,icon_item_dungeon_static
12,icon_item_gameover_static
13,icon_item_jpn_static
14,icon_item_vtx_static
15,map_i_static
16,map_grand_static
17,item_name_static
18,map_name_static
19,icon_item_static_yar
20,icon_item_24_static_yar
21,schedule_dma_static_syms
22,schedule_dma_static_yar
23,schedule_static
24,story_static
25,do_action_static
26,message_static
27,message_texture_static
28,nes_font_static
29,message_data_static
30,staff_message_data_static
31,code
32,ovl_title
33,ovl_select
34,ovl_opening
35,ovl_file_choose
36,ovl_daytelop
37,ovl_kaleido_scope
38,ovl_player_actor
39,ovl_En_Test
40,ovl_En_GirlA
41,ovl_En_Part
42,ovl_En_Light
43,ovl_En_Door
44,ovl_En_Box
45,ovl_En_Pametfrog
46,ovl_En_Okuta
47,ovl_En_Bom
48,ovl_En_Wallmas
49,ovl_En_Dodongo
50,ovl_En_Firefly
51,ovl_En_Horse
52,ovl_En_Arrow
53,ovl_En_Elf
54,ovl_En_Niw
55,ovl_En_Tite
56,ovl_En_Peehat
57,ovl_En_Holl
58,ovl_En_Dinofos
59,ovl_En_Hata
60,ovl_En_Zl1
61,ovl_En_Viewer
62,ovl_En_Bubble
63,ovl_Door_Shutter
64,ovl_En_Boom
65,ovl_En_Torch2
66,ovl_En_Minifrog
67,ovl_En_St
68,ovl_Obj_Wturn
69,ovl_En_River_Sound
70,ovl_En_Ossan
71,ovl_En_Famos
72,ovl_En_Bombf
73,ovl_En_Am
74,ovl_En_Dekubaba
75,ovl_En_M_Fire1
76,ovl_En_M_Thunder
77,ovl_Bg_Breakwall
78,ovl_Door_Warp1
79,ovl_Obj_Syokudai
80,ovl_Item_B_Heart
81,ovl_En_Dekunuts
82,ovl_En_Bbfall
83,ovl_Arms_Hook
84,ovl_En_Bb
85,ovl_Bg_Keikoku_Spr
86,ovl_En_Wood02
87,ovl_En_Death
88,ovl_En_Minideath
89,ovl_En_Vm
90,ovl_Demo_Effect
91,ovl_Demo_Kankyo
92,ovl_En_Floormas
93,ovl_En_Rd
94,ovl_Bg_F40_Flift
95,ovl_Obj_Mure
96,ovl_En_Sw
97,ovl_Object_Kankyo
98,ovl_En_Horse_Link_Child
99,ovl_Door_Ana
100,ovl_En_Encount1
101,ovl_Demo_Tre_Lgt
102,ovl_En_Encount2
103,ovl_En_Fire_Rock
104,ovl_Bg_Ctower_Rot
105,ovl_Mir_Ray
106,ovl_En_Sb
107,ovl_En_Bigslime
108,ovl_En_Karebaba
109,ovl_En_In
110,ovl_En_Bom_Chu
111,ovl_En_Horse_Game_Check
112,ovl_En_Rr
113,ovl_En_Fr
114,ovl_En_Fishing
115,ovl_Obj_Oshihiki
116,ovl_Eff_Dust
117,ovl_Bg_Umajump
118,ovl_En_Insect
119,ovl_En_Butte
120,ovl_En_Fish
121,ovl_Item_Etcetera
122,ovl_Arrow_Fire
123,ovl_Arrow_Ice
124,ovl_Arrow_Light
125,ovl_Obj_Kibako
126,ovl_Obj_Tsubo
127,ovl_En_Ik
128,ovl_Demo_Shd
129,ovl_En_Dns
130,ovl_Elf_Msg
131,ovl_En_Honotrap
132,ovl_En_Tubo_Trap
133,ovl_Obj_Ice_Poly
134,ovl_En_Fz
135,ovl_En_Kusa
136,ovl_Obj_Bean
137,ovl_Obj_Bombiwa
138,ovl_Obj_Switch
139,ovl_Obj_Lift
140,ovl_Obj_Hsblock
141,ovl_En_Okarina_Tag
142,ovl_En_Goroiwa
143,ovl_En_Daiku
144,ovl_En_Nwc
145,ovl_Item_Inbox
146,ovl_En_Ge1
147,ovl_Obj_Blockstop
148,ovl_En_Sda
149,ovl_En_Clear_Tag
150,ovl_En_Gm
151,ovl_En_Ms
152,ovl_En_Hs
153,ovl_Bg_Ingate
154,ovl_En_Kanban
155,ovl_En_Attack_Niw
156,ovl_En_Mk
157,ovl_En_Owl
158,ovl_En_Ishi
159,ovl_Obj_Hana
160,ovl_Obj_Lightswitch
161,ovl_Obj_Mure2
162,ovl_En_Fu
163,ovl_En_Stream
164,ovl_En_Mm
165,ovl_En_Weather_Tag
166,ovl_En_Ani
167,ovl_En_Js
168,ovl_En_Okarina_Effect
169,ovl_En_Mag
170,ovl_Elf_Msg2
171,ovl_Bg_F40_Swlift
172,ovl_En_Kakasi
173,ovl_Obj_Makeoshihiki
174,ovl_Oceff_Spot
175,ovl_En_Torch
176,ovl_Shot_Sun
177,ovl_Obj_Roomtimer
178,ovl_En_Ssh
179,ovl_Oceff_Wipe
180,ovl_Effect_Ss_Dust
181,ovl_Effect_Ss_Kirakira
182,ovl_Effect_Ss_Bomb2
183,ovl_Effect_Ss_Blast
184,ovl_Effect_Ss_G_Spk
185,ovl_Effect_Ss_D_Fire
186,ovl_Effect_Ss_Bubble
187,ovl_Effect_Ss_G_Ripple
188,ovl_Effect_Ss_G_Splash
189,ovl_Effect_Ss_G_Fire
190,ovl_Effect_Ss_Lightning
191,ovl_Effect_Ss_Dt_Bubble
192,ovl_Effect_Ss_Hahen
193,ovl_Effect_Ss_Stick
194,ovl_Effect_Ss_Sibuki
195,ovl_Effect_Ss_Stone1
196,ovl_Effect_Ss_Hitmark
197,ovl_Effect_Ss_Fhg_Flash
198,ovl_Effect_Ss_K_Fire
199,ovl_Effect_Ss_Solder_Srch_Ball
200,ovl_Effect_Ss_Kakera
201,ovl_Effect_Ss_Ice_Piece
202,ovl_Effect_Ss_En_Ice
203,ovl_Effect_Ss_Fire_Tail
204,ovl_Effect_Ss_En_Fire
205,ovl_Effect_Ss_Extra
206,ovl_Effect_Ss_Dead_Db
207,ovl_Effect_Ss_Dead_Dd
208,ovl_Effect_Ss_Dead_Ds
209,ovl_Oceff_Storm
210,ovl_Obj_Demo
211,ovl_En_Minislime
212,ovl_En_Nutsball
213,ovl_Oceff_Wipe2
214,ovl_Oceff_Wipe3
215,ovl_En_Dg
216,ovl_En_Si
217,ovl_Obj_Comb
218,ovl_Obj_Kibako2
219,ovl_En_Hs2
220,ovl_Obj_Mure3
221,ovl_En_Tg
222,ovl_En_Wf
223,ovl_En_Skb
224,ovl_En_Gs
225,ovl_Obj_Sound
226,ovl_En_Crow
227,ovl_En_Cow
228,ovl_Oceff_Wipe4
229,ovl_En_Zo
230,ovl_Effect_Ss_Ice_Smoke
231,ovl_Obj_Makekinsuta
232,ovl_En_Ge3
233,ovl_Obj_Hamishi
234,ovl_En_Zl4
235,ovl_En_Mm2
236,ovl_Door_Spiral
237,ovl_Obj_Pzlblock
238,ovl_Obj_Toge
239,ovl_Obj_Armos
240,ovl_Obj_Boyo
241,ovl_En_Grasshopper
242,ovl_Obj_Grass
243,ovl_Obj_Grass_Carry
244,ovl_Obj_Grass_Unit
245,ovl_Bg_Fire_Wall
246,ovl_En_Bu
247,ovl_En_Encount3
248,ovl_En_Jso
249,ovl_Obj_Chikuwa
250,ovl_En_Knight
251,ovl_En_Warp_tag
252,ovl_En_Aob_01
253,ovl_En_Boj_01
254,ovl_En_Boj_02
255,ovl_En_Boj_03
256,ovl_En_Encount4
257,ovl_En_Bom_Bowl_Man
258,ovl_En_Syateki_Man
259,ovl_Bg_Icicle
260,ovl_En_Syateki_Crow
261,ovl_En_Boj_04
262,ovl_En_Cne_01
263,ovl_En_Bba_01
264,ovl_En_Bji_01
265,ovl_Bg_Spdweb
266,ovl_En_Mt_tag
267,ovl_Boss_01
268,ovl_Boss_02
269,ovl_Boss_03
270,ovl_Boss_04
271,ovl_Boss_05
272,ovl_Boss_06
273,ovl_Boss_07
274,ovl_Bg_Dy_Yoseizo
275,ovl_En_Boj_05
276,ovl_En_Sob1
277,ovl_En_Go
278,ovl_En_Raf
279,ovl_Obj_Funen
280,ovl_Obj_Raillift
281,ovl_Bg_Numa_Hana
282,ovl_Obj_Flowerpot
283,ovl_Obj_Spinyroll
284,ovl_Dm_Hina
285,ovl_En_Syateki_Wf
286,ovl_Obj_Skateblock
287,ovl_Effect_En_Ice_Block
288,ovl_Obj_Iceblock
289,ovl_En_Bigpamet
290,ovl_Bg_Dblue_Movebg
291,ovl_En_Syateki_Dekunuts
292,ovl_Elf_Msg3
293,ovl_En_Fg
294,ovl_Dm_Ravine
295,ovl_Dm_Sa
296,ovl_En_Slime
297,ovl_En_Pr
298,ovl_Obj_Toudai
299,ovl_Obj_Entotu
300,ovl_Obj_Bell
301,ovl_En_Syateki_Okuta
302,ovl_Obj_Shutter
303,ovl_Dm_Zl
304,ovl_En_Ru
305,ovl_En_Elfgrp
306,ovl_Dm_Tsg
307,ovl_En_Baguo
308,ovl_Obj_Vspinyroll
309,ovl_Obj_Smork
310,ovl_En_Test2
311,ovl_En_Test3
312,ovl_En_Test4
313,ovl_En_Bat
314,ovl_En_Sekihi
315,ovl_En_Wiz
316,ovl_En_Wiz_Brock
317,ovl_En_Wiz_Fire
318,ovl_Eff_Change
319,ovl_Dm_Statue
320,ovl_Obj_Fireshield
321,ovl_Bg_Ladder
322,ovl_En_Mkk
323,ovl_Demo_Getitem
324,ovl_En_Dnb
325,ovl_En_Dnh
326,ovl_En_Dnk
327,ovl_En_Dnq
328,ovl_Bg_Keikoku_Saku
329,ovl_Obj_Hugebombiwa
330,ovl_En_Firefly2
331,ovl_En_Rat
332,ovl_En_Water_Effect
333,ovl_En_Kusa2
334,ovl_Bg_Spout_Fire
335,ovl_En_Dy_Extra
336,ovl_En_Bal
337,ovl_En_Ginko_Man
338,ovl_En_Warp_Uzu
339,ovl_Obj_Driftice
340,ovl_En_Look_Nuts
341,ovl_En_Mushi2
342,ovl_En_Fall
343,ovl_En_Mm3
344,ovl_Bg_Crace_Movebg
345,ovl_En_Dno
346,ovl_En_Pr2
347,ovl_En_Prz
348,ovl_En_Jso2
349,ovl_Obj_Etcetera
350,ovl_En_Egol
351,ovl_Obj_Mine
352,ovl_Obj_Purify
353,ovl_En_Tru
354,ovl_En_Trt
355,ovl_En_Test5
356,ovl_En_Test6
357,ovl_En_Az
358,ovl_En_Estone
359,ovl_Bg_Hakugin_Post
360,ovl_Dm_Opstage
361,ovl_Dm_Stk
362,ovl_Dm_Char00
363,ovl_Dm_Char01
364,ovl_Dm_Char02
365,ovl_Dm_Char03
366,ovl_Dm_Char04
367,ovl_Dm_Char05
368,ovl_Dm_Char06
369,ovl_Dm_Char07
370,ovl_Dm_Char08
371,ovl_Dm_Char09
372,ovl_Obj_Tokeidai
373,ovl_En_Mnk
374,ovl_En_Egblock
375,ovl_En_Guard_Nuts
376,ovl_Bg_Hakugin_Bombwall
377,ovl_Obj_Tokei_Tobira
378,ovl_Bg_Hakugin_Elvpole
379,ovl_En_Ma4
380,ovl_En_Twig
381,ovl_En_Po_Fusen
382,ovl_En_Door_Etc
383,ovl_En_Bigokuta
384,ovl_Bg_Icefloe
385,ovl_fbdemo_triforce
386,ovl_fbdemo_wipe1
387,ovl_fbdemo_wipe3
388,ovl_fbdemo_wipe4
389,ovl_fbdemo_wipe5
390,ovl_Effect_Ss_Sbn
391,ovl_Obj_Ocarinalift
392,ovl_En_Time_Tag
393,ovl_Bg_Open_Shutter
394,ovl_Bg_Open_Spot
395,ovl_Bg_Fu_Kaiten
396,ovl_Obj_Aqua
397,ovl_En_Elforg
398,ovl_En_Elfbub
399,ovl_En_Fu_Mato
400,ovl_En_Fu_Kago
401,ovl_En_Osn
402,ovl_Bg_Ctower_Gear
403,ovl_En_Trt2
404,ovl_Obj_Tokei_Step
405,ovl_Bg_Lotus
406,ovl_En_Kame
407,ovl_Obj_Takaraya_Wall
408,ovl_Bg_Fu_Mizu
409,ovl_En_Sellnuts
410,ovl_Bg_Dkjail_Ivy
411,ovl_Obj_Visiblock
412,ovl_En_Takaraya
413,ovl_En_Tsn
414,ovl_En_Ds2n
415,ovl_En_Fsn
416,ovl_En_Shn
417,ovl_En_Stop_heishi
418,ovl_Obj_Bigicicle
419,ovl_En_Lift_Nuts
420,ovl_En_Tk
421,ovl_Bg_Market_Step
422,ovl_Obj_Lupygamelift
423,ovl_En_Test7
424,ovl_Obj_Lightblock
425,ovl_Mir_Ray2
